event_date	event_starttime	event_endtime	hpc_coord	hpc_bbox	sg_chirality	sg_orientation	sg_shape	sg_aspectratio	AR_NOAANUM	obs_instrument	SOL_standard
2011-10-11	2011-10-11T04:32:21	2011-10-11T04:32:21	POINT(67.6554 -361.6098)	POLYGON((22.49214 -406.6608,110.5308 -405.957,113.7786 -315.3744,23.15304 -316.0962,22.49214 -406.6608))			Inverse-S Sigmoid	7.12457	0	AIA_1	SOL2011-10-11T04:32:21L120C105
2011-10-11	2011-10-11T04:32:26	2011-10-11T04:32:26	POINT(443.1126 350.5806)	POLYGON((400.0536 309.7758,501.9186 316.251,481.257 390.9804,383.5806 384.7926,400.0536 309.7758))			Inverse-S Sigmoid	17.5548	0	AIA_4	SOL2011-10-11T04:32:26L147C064
2011-10-11	2011-10-11T04:32:26	2011-10-11T04:32:26	POINT(6.11046 -360.5904)	POLYGON((-42.29454 -409.0506,54.28938 -408.981,56.0115 -310.7448,-43.63614 -310.8162,-42.29454 -409.0506))			Inverse-S Sigmoid	38.9835	0	AIA_4	SOL2011-10-11T04:32:26L116C105
2011-10-11	2011-10-11T06:02:26	2011-10-11T06:02:26	POINT(9.89922 -361.7988)	POLYGON((-40.15038 -411.897,59.56632 -411.7806,61.533 -310.2138,-41.47602 -310.3332,-40.15038 -411.897))			Inverse-S Sigmoid	50.4514	0	AIA_4	SOL2011-10-11T06:02:26L115C105
2011-10-11	2011-10-11T06:32:21	2011-10-11T06:32:21	POINT(516.0066 -339.2334)	POLYGON((467.5476 -386.3202,547.4922 -380.4816,562.8702 -290.9976,480.6834 -296.9766,467.5476 -386.3202))			Forward-S Sigmoid	47.5099	0	AIA_1	SOL2011-10-11T06:32:21L148C105
2011-10-11	2011-10-11T07:02:21	2011-10-11T07:02:21	POINT(516.6012 -339.7476)	POLYGON((467.3406 -387.5898,548.5092 -381.6516,564.2124 -290.7174,480.723 -296.8014,467.3406 -387.5898))			Forward-S Sigmoid	7.62341	0	AIA_1	SOL2011-10-11T07:02:21L148C105
2011-10-11	2011-10-11T07:32:26	2011-10-11T07:32:26	POINT(481.563 -338.1624)	POLYGON((427.0182 -391.1058,518.1084 -385.0812,534.3588 -283.7652,440.4156 -289.9512,427.0182 -391.1058))			Inverse-S Sigmoid	16.8007	0	AIA_4	SOL2011-10-11T07:32:26L145C105
2011-10-11	2011-10-11T09:37:21	2011-10-11T09:37:21	POINT(477.0348 349.9098)	POLYGON((434.2116 309.4824,536.166 316.635,514.6842 389.9556,416.8086 383.1126,434.2116 309.4824))			Forward-S Sigmoid	7.466	0	AIA_1	SOL2011-10-11T09:37:21L146C064
2011-10-11	2011-10-11T09:37:26	2011-10-11T09:37:26	POINT(-30.26604 234.378)	POLYGON((-77.0748 188.1588,15.59274 187.83,15.03414 280.2678,-74.3136 280.584,-77.0748 188.1588))			Inverse-S Sigmoid	8.58345	0	AIA_4	SOL2011-10-11T09:37:26L111C070
2011-10-11	2011-10-11T10:42:26	2011-10-11T10:42:26	POINT(567.4326 340.1544)	POLYGON((431.6502 227.262,727.776 254.271,655.02 450.6348,388.452 426.5454,431.6502 227.262))			Forward-S Sigmoid	8.54441	0	AIA_4	SOL2011-10-11T10:42:26L153C065
2011-10-11	2011-10-11T11:42:26	2011-10-11T11:42:26	POINT(566.0538 315.3942)	POLYGON((520.5426 272.9304,627.828 282.4506,605.172 357.558,501.75 348.4128,520.5426 272.9304))			Inverse-S Sigmoid	14.23	0	AIA_4	SOL2011-10-11T11:42:26L152C067
2011-10-11	2011-10-11T12:07:21	2011-10-11T12:07:21	POINT(-13.26264 233.4294)	POLYGON((-65.1828 182.2866,38.20824 182.1258,36.70488 284.1744,-62.6178 284.328,-65.1828 182.2866))			Inverse-S Sigmoid	6.21286	0	AIA_1	SOL2011-10-11T12:07:21L111C070
2011-10-11	2011-10-11T12:07:21	2011-10-11T12:07:21	POINT(131.3712 -363.2448)	POLYGON((80.664 -413.6136,177.012 -412.11,182.8764 -311.4012,83.3364 -312.948,80.664 -413.6136))			Forward-S Sigmoid	7.79226	0	AIA_1	SOL2011-10-11T12:07:21L120C106
2011-10-11	2011-10-11T13:07:21	2011-10-11T13:07:21	POINT(150.5286 -351.0654)	POLYGON((102.6084 -398.6208,193.2948 -397.0014,198.9792 -302.25,105.6258 -303.9096,102.6084 -398.6208))			Forward-S Sigmoid	7.45346	0	AIA_1	SOL2011-10-11T13:07:21L120C105
2011-10-11	2011-10-11T13:42:26	2011-10-11T13:42:26	POINT(81.435 -362.1432)	POLYGON((31.64538 -411.7554,128.1372 -410.829,132.3084 -311.0928,32.67552 -312.045,31.64538 -411.7554))			Inverse-S Sigmoid	8.10627	0	AIA_4	SOL2011-10-11T13:42:26L116C105
2011-10-11	2011-10-11T14:37:21	2011-10-11T14:37:21	POINT(85.0152 -357.4536)	POLYGON((39.61464 -402.6936,127.5786 -401.8134,131.2692 -311.0394,40.76064 -311.9412,39.61464 -402.6936))			Inverse-S Sigmoid	8.29002	0	AIA_1	SOL2011-10-11T14:37:21L115C105
2011-10-11	2011-10-11T15:07:21	2011-10-11T15:07:21	POINT(90.0882 -361.035)	POLYGON((42.1965 -408.7374,134.7354 -407.7546,138.9228 -312.0114,43.50798 -313.0206,42.1965 -408.7374))			Inverse-S Sigmoid	19.7746	0	AIA_1	SOL2011-10-11T15:07:21L115C105
2011-10-11	2011-10-11T15:37:21	2011-10-11T15:37:21	POINT(96.174 -360.927)	POLYGON((44.6367 -412.2252,143.9436 -411.0984,148.7622 -308.1,46.131 -309.2592,44.6367 -412.2252))			Inverse-S Sigmoid	53.7793	0	AIA_1	SOL2011-10-11T15:37:21L115C105
2011-10-11	2011-10-11T20:43:02	2011-10-11T20:43:02	POINT(152.25 -356.0004)	POLYGON((107.0268 -400.9002,192.4914 -399.3588,197.9628 -309.9642,110.0694 -311.5428,107.0268 -400.9002))			Forward-S Sigmoid	7.32448	0	AIA_4	SOL2011-10-11T20:43:02L116C105
2011-10-12	2011-10-12T13:12:21	2011-10-12T13:12:21	POINT(-741.84 99.411)	POLYGON((-781.158 58.24446,-710.37 48.86304,-698.742 140.6634,-768.378 149.8524,-781.158 58.24446))			Forward-S Sigmoid	13.7593	0	AIA_1	SOL2011-10-12T13:12:21L046C081
2011-10-12	2011-10-12T15:48:02	2011-10-12T15:48:02	POINT(381.8232 -331.7274)	POLYGON((343.674 -369.261,410.7528 -366.0282,419.4552 -293.4804,350.9568 -296.7714,343.674 -369.261))			Forward-S Sigmoid	9.21769	1313	AIA_4	SOL2011-10-12T15:48:02L120C104
2011-10-12	2011-10-12T17:42:21	2011-10-12T17:42:21	POINT(23.85078 226.0608)	POLYGON((-24.78612 178.197,73.2204 178.4664,70.614 273.5976,-23.90382 273.3384,-24.78612 178.197))			Inverse-S Sigmoid	26.9436	0	AIA_1	SOL2011-10-12T17:42:21L097C071
2011-10-13	2011-10-13T01:18:02	2011-10-13T01:18:02	POINT(-615.522 308.0016)	POLYGON((-659.904 262.425,-595.734 255.9828,-569.3124 353.0166,-630.648 359.1456,-659.904 262.425))			Inverse-S Sigmoid	90.2114	0	AIA_4	SOL2011-10-13T01:18:02L047C067
2011-10-13	2011-10-13T05:18:02	2011-10-13T05:18:02	POINT(-587.8692 244.0248)	POLYGON((-653.754 175.6992,-547.0914 166.2774,-517.9092 311.5416,-618.894 320.4006,-653.754 175.6992))			Inverse-S Sigmoid	26.0135	0	AIA_4	SOL2011-10-13T05:18:02L049C071
2011-10-13	2011-10-13T07:18:02	2011-10-13T07:18:02	POINT(-574.6326 245.7486)	POLYGON((-645.264 172.4526,-530.118 162.6582,-499.6182 318.0972,-608.154 327.2622,-645.264 172.4526))			Inverse-S Sigmoid	73.5773	0	AIA_4	SOL2011-10-13T07:18:02L049C071
2011-10-13	2011-10-13T09:12:21	2011-10-13T09:12:21	POINT(-481.2096 353.3436)	POLYGON((-518.8662 315.2112,-463.2504 311.3466,-443.1072 390.9696,-496.308 394.6524,-518.8662 315.2112))			Forward-S Sigmoid	80.3578	0	AIA_1	SOL2011-10-13T09:12:21L053C064
2011-10-13	2011-10-13T09:12:21	2011-10-13T09:12:21	POINT(-604.422 93.3696)	POLYGON((-650.16 46.22532,-566.5428 38.98602,-555.8058 140.5806,-637.842 147.6492,-650.16 46.22532))			Forward-S Sigmoid	8.95694	0	AIA_1	SOL2011-10-13T09:12:21L047C080
2011-10-13	2011-10-13T10:18:02	2011-10-13T10:18:02	POINT(479.8884 -317.3718)	POLYGON((400.5798 -393.3456,533.2866 -384.8814,555.3594 -238.566,417.1662 -247.3218,400.5798 -393.3456))			Inverse-S Sigmoid	6.68521	1313	AIA_4	SOL2011-10-13T10:18:02L117C104
2011-10-13	2011-10-13T11:18:02	2011-10-13T11:18:02	POINT(507.2118 -319.1142)	POLYGON((451.3998 -373.1478,544.839 -366.711,560.8878 -263.6592,464.7006 -270.255,451.3998 -373.1478))			Forward-S Sigmoid	23.9001	1313	AIA_4	SOL2011-10-13T11:18:02L118C104
2011-10-13	2011-10-13T13:12:21	2011-10-13T13:12:21	POINT(508.8942 -318.0846)	POLYGON((447.6558 -377.181,549.8628 -370.1148,567.5466 -257.2896,462.057 -264.546,447.6558 -377.181))			Inverse-S Sigmoid	6.12615	0	AIA_1	SOL2011-10-13T13:12:21L117C104
2011-10-13	2011-10-13T13:42:21	2011-10-13T13:42:21	POINT(-555.033 -290.5518)	POLYGON((-613.614 -353.5182,-468.8916 -364.7778,-485.3814 -225.2844,-635.184 -213.702,-613.614 -353.5182))			Forward-S Sigmoid	19.9394	0	AIA_1	SOL2011-10-13T13:42:21L048C102
2011-10-13	2011-10-13T16:18:02	2011-10-13T16:18:02	POINT(-554.664 82.6272)	POLYGON((-596.0592 40.27884,-519.702 34.54872,-511.296 125.0418,-586.4208 130.656,-596.0592 40.27884))			Forward-S Sigmoid	11.2741	1319	AIA_4	SOL2011-10-13T16:18:02L047C081
2011-10-13	2011-10-13T17:12:21	2011-10-13T17:12:21	POINT(-491.8578 -293.4486)	POLYGON((-528.2214 -331.0482,-443.283 -336.573,-452.2386 -255.0654,-538.89 -249.45,-528.2214 -331.0482))			Forward-S Sigmoid	7.97572	0	AIA_1	SOL2011-10-13T17:12:21L051C102
2011-10-13	2011-10-13T17:48:02	2011-10-13T17:48:02	POINT(-543.5394 80.6454)	POLYGON((-588.1434 34.97562,-505.4538 28.96194,-496.7238 126.3954,-577.9878 132.2784,-588.1434 34.97562))			Forward-S Sigmoid	15.1766	1319	AIA_4	SOL2011-10-13T17:48:02L047C081
2011-10-13	2011-10-13T23:18:02	2011-10-13T23:18:02	POINT(552.6024 -340.626)	POLYGON((510.0108 -382.0692,579.1818 -376.6254,593.7804 -298.299,522.8694 -303.8598,510.0108 -382.0692))			Inverse-S Sigmoid	14.9895	1313	AIA_4	SOL2011-10-13T23:18:02L115C105
2011-10-14	2011-10-14T00:12:21	2011-10-14T00:12:21	POINT(-471.2922 310.422)	POLYGON((-596.142 180.4338,-388.7742 166.8942,-340.7424 435.8322,-522.5316 447.5514,-596.142 180.4338))			Inverse-S Sigmoid	11.7105	0	AIA_1	SOL2011-10-14T00:12:21L046C067
2011-10-14	2011-10-14T00:42:21	2011-10-14T00:42:21	POINT(561.558 -348.0528)	POLYGON((504.0762 -403.4262,595.449 -396.018,616.446 -291.054,521.8584 -298.6872,504.0762 -403.4262))			Inverse-S Sigmoid	7.28803	1313	AIA_1	SOL2011-10-14T00:42:21L116C106
2011-10-14	2011-10-14T01:12:21	2011-10-14T01:12:21	POINT(563.5524 -348.2178)	POLYGON((500.0076 -409.185,600.492 -400.9908,623.916 -285.273,519.5238 -293.7426,500.0076 -409.185))			Inverse-S Sigmoid	6.82558	1313	AIA_1	SOL2011-10-14T01:12:21L115C106
2011-10-14	2011-10-14T01:48:02	2011-10-14T01:48:02	POINT(-430.8042 223.6404)	POLYGON((-480.9534 172.8138,-394.5306 168.0456,-379.6908 274.0764,-462.8676 278.6424,-480.9534 172.8138))			Forward-S Sigmoid	6.9562	1319	AIA_4	SOL2011-10-14T01:48:02L049C072
2011-10-14	2011-10-14T01:48:02	2011-10-14T01:48:02	POINT(-484.8534 80.0712)	POLYGON((-530.4282 33.6207,-445.3488 28.37634,-437.454 126.5946,-521.028 131.7228,-530.4282 33.6207))			Forward-S Sigmoid	10.5145	1319	AIA_4	SOL2011-10-14T01:48:02L047C081
2011-10-14	2011-10-14T02:18:02	2011-10-14T02:18:02	POINT(303.5724 248.34)	POLYGON((260.7462 206.8524,354.6258 210.3,343.4646 289.5708,252.5382 286.2444,260.7462 206.8524))			Forward-S Sigmoid	10.6855	1318	AIA_4	SOL2011-10-14T02:18:02L097C070
2011-10-14	2011-10-14T02:48:02	2011-10-14T02:48:02	POINT(-428.1894 220.341)	POLYGON((-475.7208 172.209,-393.6654 167.7258,-379.797 268.1328,-458.9652 272.4372,-475.7208 172.209))			Forward-S Sigmoid	8.79118	1319	AIA_4	SOL2011-10-14T02:48:02L049C072
2011-10-14	2011-10-14T03:12:21	2011-10-14T03:12:21	POINT(577.1394 -346.5846)	POLYGON((512.6292 -408.357,614.028 -399.7734,638.196 -282.792,532.8096 -291.666,512.6292 -408.357))			Inverse-S Sigmoid	7.21464	1313	AIA_1	SOL2011-10-14T03:12:21L115C106
2011-10-14	2011-10-14T03:42:21	2011-10-14T03:42:21	POINT(579.2148 -348.7284)	POLYGON((520.4496 -405.2022,612.882 -397.3242,635.088 -290.5608,539.3148 -298.6848,520.4496 -405.2022))			Inverse-S Sigmoid	8.14066	1313	AIA_1	SOL2011-10-14T03:42:21L115C106
2011-10-14	2011-10-14T04:12:21	2011-10-14T04:12:21	POINT(582.4038 -347.6166)	POLYGON((522.5808 -405.0492,616.566 -396.9714,639.192 -288.4368,541.7682 -296.7696,522.5808 -405.0492))			Inverse-S Sigmoid	7.82509	1313	AIA_1	SOL2011-10-14T04:12:21L115C106
2011-10-14	2011-10-14T04:12:21	2011-10-14T04:12:21	POINT(-418.074 227.2926)	POLYGON((-474.9258 169.6356,-376.3668 164.3982,-360.1296 284.4312,-454.4418 289.4148,-474.9258 169.6356))			Inverse-S Sigmoid	7.83727	1319	AIA_1	SOL2011-10-14T04:12:21L049C072
2011-10-14	2011-10-14T04:42:21	2011-10-14T04:42:21	POINT(-416.6136 225.6354)	POLYGON((-470.268 171.2694,-377.2656 166.3542,-361.9914 279.5454,-451.233 284.2368,-470.268 171.2694))			Inverse-S Sigmoid	12.758	1319	AIA_1	SOL2011-10-14T04:42:21L049C072
2011-10-14	2011-10-14T05:18:02	2011-10-14T05:18:02	POINT(-404.805 223.5306)	POLYGON((-458.9088 168.7536,-364.5756 163.9494,-349.809 277.8528,-440.3256 282.438,-458.9088 168.7536))			Forward-S Sigmoid	6.0326	1319	AIA_4	SOL2011-10-14T05:18:02L049C072
2011-10-14	2011-10-14T05:18:02	2011-10-14T05:18:02	POINT(-458.2596 79.998)	POLYGON((-501.012 36.5613,-421.0902 31.99854,-414.078 123.495,-492.6702 127.9626,-501.012 36.5613))			Forward-S Sigmoid	12.9437	1319	AIA_4	SOL2011-10-14T05:18:02L047C081
2011-10-14	2011-10-14T05:48:02	2011-10-14T05:48:02	POINT(-405.2322 220.8744)	POLYGON((-451.0392 174.5832,-371.403 170.529,-358.7736 266.8488,-435.7044 270.7476,-451.0392 174.5832))			Inverse-S Sigmoid	6.54671	1319	AIA_4	SOL2011-10-14T05:48:02L049C072
2011-10-14	2011-10-14T06:12:21	2011-10-14T06:12:21	POINT(-401.4678 222.5898)	POLYGON((-451.254 172.2462,-364.4916 167.877,-350.9466 272.5536,-434.4876 276.7392,-451.254 172.2462))			Inverse-S Sigmoid	60.6456	1319	AIA_1	SOL2011-10-14T06:12:21L049C072
2011-10-14	2011-10-14T06:42:21	2011-10-14T06:42:21	POINT(-396.7836 222.2298)	POLYGON((-448.0086 170.4318,-358.4994 165.9906,-344.8152 273.6258,-430.911 277.8756,-448.0086 170.4318))			Inverse-S Sigmoid	52.6805	1319	AIA_1	SOL2011-10-14T06:42:21L049C072
2011-10-14	2011-10-14T07:18:02	2011-10-14T07:18:02	POINT(-392.6304 220.3302)	POLYGON((-438.1842 174.3354,-358.605 170.4426,-346.506 266.0136,-423.4032 269.7582,-438.1842 174.3354))			Inverse-S Sigmoid	6.74648	1319	AIA_4	SOL2011-10-14T07:18:02L049C072
2011-10-14	2011-10-14T07:18:02	2011-10-14T07:18:02	POINT(634.122 -363.6924)	POLYGON((520.4706 -468.0492,684.03 -451.4502,735.426 -253.092,559.6086 -270.7782,520.4706 -468.0492))			Forward-S Sigmoid	6.45008	1313	AIA_4	SOL2011-10-14T07:18:02L118C107
2011-10-14	2011-10-14T08:12:21	2011-10-14T08:12:21	POINT(-446.835 372.0732)	POLYGON((-498.0444 320.1294,-421.3122 315.3102,-395.1786 422.9952,-467.1582 427.4928,-498.0444 320.1294))			Inverse-S Sigmoid	19.8489	0	AIA_1	SOL2011-10-14T08:12:21L043C063
2011-10-14	2011-10-14T08:18:02	2011-10-14T08:18:02	POINT(551.3328 299.3358)	POLYGON((464.6262 221.8884,659.418 237.6948,618.558 375.8226,435.8172 361.0926,464.6262 221.8884))			Inverse-S Sigmoid	6.81501	1315	AIA_4	SOL2011-10-14T08:18:02L112C068
2011-10-14	2011-10-14T08:18:02	2011-10-14T08:18:02	POINT(-386.6424 220.35)	POLYGON((-431.5464 175.0356,-352.9584 171.2646,-341.2206 265.3614,-417.1974 268.9908,-431.5464 175.0356))			Inverse-S Sigmoid	10.5556	1319	AIA_4	SOL2011-10-14T08:18:02L049C072
2011-10-14	2011-10-14T08:48:02	2011-10-14T08:48:02	POINT(-262.6914 235.113)	POLYGON((-299.2056 198.5604,-232.9578 196.5054,-226.323 271.443,-290.685 273.4326,-299.2056 198.5604))			Inverse-S Sigmoid	15.2959	1314	AIA_4	SOL2011-10-14T08:48:02L057C071
2011-10-14	2011-10-14T08:48:02	2011-10-14T08:48:02	POINT(360.3618 245.193)	POLYGON((305.616 192.8496,426.2958 198.2256,409.9194 297.1536,293.8728 292.0086,305.616 192.8496))			Forward-S Sigmoid	7.41417	1318	AIA_4	SOL2011-10-14T08:48:02L097C070
2011-10-14	2011-10-14T09:48:02	2011-10-14T09:48:02	POINT(-336.7224 235.6644)	POLYGON((-446.43 124.4052,-246.7848 116.2008,-225.9672 344.8692,-408.7848 352.3014,-446.43 124.4052))			Forward-S Sigmoid	37.9129	1314	AIA_4	SOL2011-10-14T09:48:02L051C071
2011-10-14	2011-10-14T10:18:02	2011-10-14T10:18:02	POINT(-322.2432 228.615)	POLYGON((-443.0682 106.1688,-220.4346 97.491,-200.5212 348.7164,-403.0566 356.5182,-443.0682 106.1688))			Forward-S Sigmoid	60.3848	1314	AIA_4	SOL2011-10-14T10:18:02L052C071
2011-10-14	2011-10-14T10:42:21	2011-10-14T10:42:21	POINT(-369.27 222.609)	POLYGON((-422.229 169.1502,-328.7088 164.904,-315.741 275.6382,-405.5748 279.6954,-422.229 169.1502))			Inverse-S Sigmoid	52.9824	1319	AIA_1	SOL2011-10-14T10:42:21L049C072
2011-10-14	2011-10-14T10:42:21	2011-10-14T10:42:21	POINT(557.6166 289.9416)	POLYGON((489.921 228.1194,644.004 240.7458,612.996 351.1932,466.3164 339.2376,489.921 228.1194))			Inverse-S Sigmoid	8.48675	1315	AIA_1	SOL2011-10-14T10:42:21L111C068
2011-10-14	2011-10-14T11:12:21	2011-10-14T11:12:21	POINT(379.8894 243.3066)	POLYGON((323.1396 189.2262,448.4598 195.1596,430.9062 296.9934,310.488 291.3198,323.1396 189.2262))			Inverse-S Sigmoid	27.899	1318	AIA_1	SOL2011-10-14T11:12:21L097C070
2011-10-14	2011-10-14T11:42:21	2011-10-14T11:42:21	POINT(-360.7692 221.6124)	POLYGON((-410.4498 171.5214,-322.5384 167.6424,-310.641 271.3296,-395.313 275.0472,-410.4498 171.5214))			Inverse-S Sigmoid	34.3349	1319	AIA_1	SOL2011-10-14T11:42:21L049C072
2011-10-14	2011-10-14T12:18:02	2011-10-14T12:18:02	POINT(-361.1508 234.9792)	POLYGON((-431.448 163.8744,-306.7914 158.3352,-290.0802 305.2422,-407.952 310.4442,-431.448 163.8744))			Inverse-S Sigmoid	9.30711	1319	AIA_4	SOL2011-10-14T12:18:02L048C071
2011-10-14	2011-10-14T12:18:02	2011-10-14T12:18:02	POINT(385.8552 252.402)	POLYGON((339.5808 207.987,442.8348 212.9832,428.1258 296.5326,328.299 291.7212,339.5808 207.987))			Forward-S Sigmoid	10.2844	1318	AIA_4	SOL2011-10-14T12:18:02L097C070
2011-10-14	2011-10-14T12:48:02	2011-10-14T12:48:02	POINT(388.2312 253.9308)	POLYGON((343.8306 211.2612,443.115 216.1032,428.904 296.3352,332.8014 291.666,343.8306 211.2612))			Forward-S Sigmoid	6.02699	1318	AIA_4	SOL2011-10-14T12:48:02L097C070
2011-10-14	2011-10-14T13:42:21	2011-10-14T13:42:21	POINT(-342.1254 221.1114)	POLYGON((-392.1006 170.7846,-303.0366 167.0964,-291.8238 271.0614,-377.595 274.596,-392.1006 170.7846))			Inverse-S Sigmoid	205.853	1319	AIA_1	SOL2011-10-14T13:42:21L049C072
2011-10-14	2011-10-14T14:42:21	2011-10-14T14:42:21	POINT(584.4456 294.7452)	POLYGON((512.7078 230.013,675.54 244.4598,641.556 358.8654,486.8988 345.2196,512.7078 230.013))			Inverse-S Sigmoid	8.04576	1315	AIA_1	SOL2011-10-14T14:42:21L111C068
2011-10-14	2011-10-14T14:48:02	2011-10-14T14:48:02	POINT(-335.1582 219.7164)	POLYGON((-381.549 173.0424,-298.7352 169.6974,-288.522 266.0694,-368.5062 269.2854,-381.549 173.0424))			Inverse-S Sigmoid	19.2769	1319	AIA_4	SOL2011-10-14T14:48:02L049C072
2011-10-14	2011-10-14T16:18:02	2011-10-14T16:18:02	POINT(-317.8374 217.899)	POLYGON((-360.5742 174.9636,-283.8534 172.0524,-274.9704 260.5674,-349.2918 263.3766,-360.5742 174.9636))			Inverse-S Sigmoid	16.9651	1319	AIA_4	SOL2011-10-14T16:18:02L049C072
2011-10-14	2011-10-14T17:18:02	2011-10-14T17:18:02	POINT(426.8094 255.9696)	POLYGON((367.077 199.5462,500.415 206.8584,479.4702 311.9406,351.708 304.9692,367.077 199.5462))			Forward-S Sigmoid	11.4119	1318	AIA_4	SOL2011-10-14T17:18:02L097C070
2011-10-14	2011-10-14T17:48:02	2011-10-14T17:48:02	POINT(-317.0634 233.8632)	POLYGON((-388.5024 161.9022,-259.6956 156.9954,-245.4354 304.9692,-367.1742 309.5742,-388.5024 161.9022))			Inverse-S Sigmoid	9.83173	1319	AIA_4	SOL2011-10-14T17:48:02L048C071
2011-10-14	2011-10-14T17:48:02	2011-10-14T17:48:02	POINT(-184.2606 241.9602)	POLYGON((-227.9286 198.4344,-146.2566 196.6992,-141.2064 285.1566,-220.0584 286.8252,-227.9286 198.4344))			Forward-S Sigmoid	92.2257	1314	AIA_4	SOL2011-10-14T17:48:02L057C070
2011-10-14	2011-10-14T17:48:02	2011-10-14T17:48:02	POINT(-322.2798 -315.132)	POLYGON((-363.81 -357.5676,-271.4418 -361.1106,-277.947 -271.7046,-372.5274 -268.0914,-363.81 -357.5676))			Forward-S Sigmoid	10.969	1316	AIA_4	SOL2011-10-14T17:48:02L049C103
2011-10-14	2011-10-14T19:18:02	2011-10-14T19:18:02	POINT(-171.5076 241.3854)	POLYGON((-216.6756 196.4022,-131.7444 194.7294,-127.0584 286.0194,-208.9692 287.6262,-216.6756 196.4022))			Forward-S Sigmoid	23.0415	1314	AIA_4	SOL2011-10-14T19:18:02L057C070
2011-10-14	2011-10-14T20:18:02	2011-10-14T20:18:02	POINT(455.2398 260.808)	POLYGON((399.198 207.9018,525.3504 215.43,504.609 313.3134,383.4318 306.1158,399.198 207.9018))			Forward-S Sigmoid	6.0919	1318	AIA_4	SOL2011-10-14T20:18:02L098C070
2011-10-14	2011-10-14T20:48:02	2011-10-14T20:48:02	POINT(-302.9532 64.3152)	POLYGON((-358.2936 8.49516,-251.4918 4.8045,-246.522 120.2664,-351.2148 123.8646,-358.2936 8.49516))			Inverse-S Sigmoid	6.63243	1319	AIA_4	SOL2011-10-14T20:48:02L049C081
2011-10-14	2011-10-14T22:48:02	2011-10-14T22:48:02	POINT(466.9014 259.3644)	POLYGON((412.4388 207.936,535.2756 215.5032,514.926 310.4238,396.7536 303.177,412.4388 207.936))			Forward-S Sigmoid	42.1087	1318	AIA_4	SOL2011-10-14T22:48:02L097C070
2011-10-15	2011-10-15T00:42:21	2011-10-15T00:42:21	POINT(646.524 301.029)	POLYGON((580.4598 242.1024,730.584 258.1758,697.866 359.5092,554.4468 344.2302,580.4598 242.1024))			Inverse-S Sigmoid	6.27513	1315	AIA_1	SOL2011-10-15T00:42:21L111C068
2011-10-15	2011-10-15T03:12:21	2011-10-15T03:12:21	POINT(-666.144 116.04)	POLYGON((-705.42 75.4752,-635.73 68.394,-624.282 156.6156,-692.73 163.5408,-705.42 75.4752))			Inverse-S Sigmoid	8.5295	0	AIA_1	SOL2011-10-15T03:12:21L019C079
2011-10-15	2011-10-15T03:18:02	2011-10-15T03:18:02	POINT(520.1178 278.6862)	POLYGON((437.5728 203.7546,622.098 217.119,586.6002 352.7826,412.5894 340.2624,437.5728 203.7546))			Forward-S Sigmoid	7.88818	1318	AIA_4	SOL2011-10-15T03:18:02L099C069
2011-10-15	2011-10-15T03:18:02	2011-10-15T03:18:02	POINT(-669.54 112.8132)	POLYGON((-714.432 66.195,-634.032 57.95082,-621.174 159.456,-699.948 167.4948,-714.432 66.195))			Inverse-S Sigmoid	6.19816	0	AIA_4	SOL2011-10-15T03:18:02L019C080
2011-10-15	2011-10-15T03:42:21	2011-10-15T03:42:21	POINT(-665.766 115.0662)	POLYGON((-712.344 66.6576,-628.932 58.19352,-615.51 163.4934,-697.146 171.7356,-712.344 66.6576))			Inverse-S Sigmoid	10.1976	0	AIA_1	SOL2011-10-15T03:42:21L019C079
2011-10-15	2011-10-15T03:48:02	2011-10-15T03:48:02	POINT(520.1238 276.279)	POLYGON((434.31 198.6012,625.452 212.4234,588.7824 353.0754,408.8292 340.1508,434.31 198.6012))			Forward-S Sigmoid	19.1389	1318	AIA_4	SOL2011-10-15T03:48:02L099C069
2011-10-15	2011-10-15T04:12:21	2011-10-15T04:12:21	POINT(-666.348 113.2236)	POLYGON((-713.43 64.2642,-628.92 55.68168,-615.486 162.2088,-698.202 170.5656,-713.43 64.2642))			Inverse-S Sigmoid	10.9759	0	AIA_1	SOL2011-10-15T04:12:21L018C080
2011-10-15	2011-10-15T04:12:21	2011-10-15T04:12:21	POINT(-102.8676 240.1662)	POLYGON((-157.3212 186.2298,-52.13358 185.007,-49.93926 293.6112,-150.6996 294.7764,-157.3212 186.2298))			Inverse-S Sigmoid	24.0239	1314	AIA_1	SOL2011-10-15T04:12:21L057C070
2011-10-15	2011-10-15T05:12:21	2011-10-15T05:12:21	POINT(-655.656 101.5134)	POLYGON((-693.018 63.0282,-625.89 56.45364,-616.008 140.0334,-682.08 146.4786,-693.018 63.0282))			Inverse-S Sigmoid	13.6517	0	AIA_1	SOL2011-10-15T05:12:21L019C080
2011-10-15	2011-10-15T05:42:21	2011-10-15T05:42:21	POINT(-654.156 100.7682)	POLYGON((-696.186 57.30654,-620.22 49.90068,-609.216 144.276,-683.838 151.518,-696.186 57.30654))			Inverse-S Sigmoid	22.9863	0	AIA_1	SOL2011-10-15T05:42:21L019C080
